fips,year,month,tmin,tmax,tavg,prec
21141,2019,01,-2.2928766526874,7.72708754147465,2.71710544439363,2.81308831
21141,2019,02,0.896554266861395,12.4102436717687,6.65339896931505,9.95812038581633
21141,2019,03,0.328041873502688,13.2823077263057,6.80517479990419,2.06357084717742
21141,2019,04,7.37330936448413,21.8560669527778,14.614688158631,4.45720328301984
21141,2019,05,15.1178336336406,27.0543983717358,21.0861160026882,2.28769201728111
21141,2019,06,17.2793837269841,29.0465865,23.1629851134921,6.58957233771429
21141,2019,07,20.0525642549923,31.5497812557604,25.8011727553763,3.65304094715822
21141,2019,08,18.460004969278,31.4162987288786,24.9381518490783,4.16577963400922
21141,2019,09,16.2028338809524,32.4845075753968,24.3436707281746,0.45455773777381
21141,2019,10,8.41131811674347,23.1508103456221,15.7810642311828,5.91197334574117
21141,2019,11,-0.982178810997619,12.2390199762143,5.62842058260833,4.11856998603175
21141,2019,12,1.06480525624386,11.9543174197389,6.50956133799136,4.74807803550691
21143,2019,01,-1.8432783184107,7.3111501147915,2.7339358981904,3.07419668465775
21143,2019,02,0.487676799459669,11.8712171219512,6.17944696070544,8.6745712793554
21143,2019,03,1.02145862129127,13.4535630166773,7.2375108189843,3.02541254209284
21143,2019,04,8.21727877643089,22.3941703739837,15.3057245752073,4.34777563333333
21143,2019,05,15.1093446451613,27.1393210306845,21.1243328379229,4.34665035295043
21143,2019,06,17.8188894073171,29.8041725691057,23.8115309882114,4.4050057801626
21143,2019,07,20.3209659559402,31.8630479150275,26.0920069354839,4.60853508276947
21143,2019,08,19.3528982376082,31.7061259008655,25.5295120692368,3.11390107741935
21143,2019,09,17.7770951463415,32.8308182113821,25.3039566788618,0.443538213577236
21143,2019,10,8.87512873044847,23.0225040519276,15.948816391188,4.33901206011015
21143,2019,11,-0.349881887644715,12.2948411208943,5.9724796166248,4.30450389382114
21143,2019,12,0.827306944115185,12.3405895538946,6.58394824900488,2.77254294948859
21145,2019,01,-1.61665575090698,7.16217758255064,2.77276091582183,3.10893818619655
21145,2019,02,0.57517619983804,11.3082965083056,5.94173635407184,7.82169130056609
21145,2019,03,1.26058778543136,13.3794384097554,7.3200130975934,3.56289333203301
21145,2019,04,8.373560828,21.9727132093023,15.1731370186512,3.63776466070543
21145,2019,05,15.2564476744186,26.9752082370593,21.1158279557389,5.22682718552138
21145,2019,06,18.0811325813953,30.0072576666667,24.044195124031,3.25431187467442
21145,2019,07,20.7706767366842,32.2542680420105,26.5124723893473,4.23129771191673
21145,2019,08,19.625587831958,31.8161803225806,25.7208840772693,2.38750242155289
21145,2019,09,17.8119857906977,32.4974097596899,25.1546977751938,0.422338407813953
21145,2019,10,8.62464715224306,22.6347428402101,15.6296949962266,4.54147955393848
21145,2019,11,-0.246840759905426,12.1164288887597,5.93479406442713,3.88154434473643
